filename,fine_grained_class_index,subclass_name,coarse_grained_class_index,superclass_name
img_3433,56,palm_tree,17,trees
img_3434,26,crab,13,non-insect_invertebrates
img_3435,57,pear,4,fruit_and_vegetables
img_3436,60,plain,10,large_natural_outdoor_scenes
img_3437,18,caterpillar,7,insects
img_3438,55,otter,0,aquatic_mammals
img_3439,71,sea,10,large_natural_outdoor_scenes
img_3440,56,palm_tree,17,trees
img_3441,47,maple_tree,17,trees
img_3442,21,chimpanzee,11,large_omnivores_and_herbivores
img_3443,36,hamster,16,small_mammals
img_3444,9,bottle,3,food_containers
img_3445,41,lawn_mower,19,vehicles_2
img_3446,24,cockroach,7,insects
img_3447,75,skunk,12,medium_mammals
img_3448,5,bed,6,household_furniture
img_3449,32,flatfish,1,fish
img_3450,12,bridge,9,large_man-made_outdoor_things
img_3451,57,pear,4,fruit_and_vegetables
img_3452,84,table,6,household_furniture
img_3453,76,skyscraper,9,large_man-made_outdoor_things
img_3454,65,rabbit,16,small_mammals
img_3455,12,bridge,9,large_man-made_outdoor_things
img_3456,21,chimpanzee,11,large_omnivores_and_herbivores
img_3457,23,cloud,10,large_natural_outdoor_scenes
img_3458,76,skyscraper,9,large_man-made_outdoor_things
img_3459,29,dinosaur,15,reptiles
img_3460,57,pear,4,fruit_and_vegetables
img_3461,75,skunk,12,medium_mammals
img_3462,32,flatfish,1,fish
img_3463,25,couch,6,household_furniture
img_3464,96,willow_tree,17,trees
img_3465,56,palm_tree,17,trees
img_3466,49,mountain,10,large_natural_outdoor_scenes
img_3467,8,bicycle,18,vehicles_1
img_3468,19,cattle,11,large_omnivores_and_herbivores
img_3469,98,woman,14,people
img_3470,39,keyboard,5,household_electrical_devices
img_3471,71,sea,10,large_natural_outdoor_scenes
img_3472,46,man,14,people
img_3473,3,bear,8,large_carnivores
img_3474,41,lawn_mower,19,vehicles_2
img_3475,64,possum,12,medium_mammals
img_3476,37,house,9,large_man-made_outdoor_things
img_3477,8,bicycle,18,vehicles_1
img_3478,13,bus,18,vehicles_1
img_3479,99,worm,13,non-insect_invertebrates
img_3480,31,elephant,11,large_omnivores_and_herbivores
img_3481,35,girl,14,people
img_3482,52,oak_tree,17,trees
img_3483,73,shark,1,fish
img_3484,89,tractor,19,vehicles_2
img_3485,2,baby,14,people
img_3486,54,orchid,2,flowers
img_3487,97,wolf,8,large_carnivores
img_3488,73,shark,1,fish
img_3489,95,whale,0,aquatic_mammals
img_3490,1,aquarium_fish,1,fish
img_3491,12,bridge,9,large_man-made_outdoor_things
img_3492,0,apple,4,fruit_and_vegetables
img_3493,51,mushroom,4,fruit_and_vegetables
img_3494,23,cloud,10,large_natural_outdoor_scenes
img_3495,73,shark,1,fish
img_3496,72,seal,0,aquatic_mammals
img_3497,83,sweet_pepper,4,fruit_and_vegetables
img_3498,74,shrew,16,small_mammals
img_3499,1,aquarium_fish,1,fish
img_3500,12,bridge,9,large_man-made_outdoor_things
img_3501,38,kangaroo,11,large_omnivores_and_herbivores
img_3502,51,mushroom,4,fruit_and_vegetables
img_3503,29,dinosaur,15,reptiles
img_3504,77,snail,13,non-insect_invertebrates
img_3505,44,lizard,15,reptiles
img_3506,18,caterpillar,7,insects
img_3507,10,bowl,3,food_containers
img_3508,16,can,3,food_containers
img_3509,43,lion,8,large_carnivores
img_3510,0,apple,4,fruit_and_vegetables
img_3511,7,beetle,7,insects
img_3512,70,rose,2,flowers
img_3513,17,castle,9,large_man-made_outdoor_things
img_3514,3,bear,8,large_carnivores
img_3515,6,bee,7,insects
img_3516,83,sweet_pepper,4,fruit_and_vegetables
img_3517,65,rabbit,16,small_mammals
img_3518,0,apple,4,fruit_and_vegetables
img_3519,46,man,14,people
img_3520,85,tank,19,vehicles_2
img_3521,62,poppy,2,flowers
img_3522,18,caterpillar,7,insects
img_3523,81,streetcar,19,vehicles_2
img_3524,40,lamp,5,household_electrical_devices
img_3525,48,motorcycle,18,vehicles_1
img_3526,4,beaver,0,aquatic_mammals
img_3527,2,baby,14,people
img_3528,21,chimpanzee,11,large_omnivores_and_herbivores
img_3529,24,cockroach,7,insects
img_3530,95,whale,0,aquatic_mammals
img_3531,53,orange,4,fruit_and_vegetables
img_3532,89,tractor,19,vehicles_2
img_3533,50,mouse,16,small_mammals
img_3534,35,girl,14,people
img_3535,98,woman,14,people
img_3536,32,flatfish,1,fish
img_3537,58,pickup_truck,18,vehicles_1
img_3538,97,wolf,8,large_carnivores
img_3539,56,palm_tree,17,trees
img_3540,78,snake,15,reptiles
img_3541,60,plain,10,large_natural_outdoor_scenes
img_3542,79,spider,13,non-insect_invertebrates
img_3543,84,table,6,household_furniture
img_3544,28,cup,3,food_containers
img_3545,46,man,14,people
img_3546,90,train,18,vehicles_1
img_3547,43,lion,8,large_carnivores
img_3548,9,bottle,3,food_containers
img_3549,42,leopard,8,large_carnivores
img_3550,84,table,6,household_furniture
img_3551,59,pine_tree,17,trees
img_3552,27,crocodile,15,reptiles
img_3553,17,castle,9,large_man-made_outdoor_things
img_3554,62,poppy,2,flowers
img_3555,23,cloud,10,large_natural_outdoor_scenes
img_3556,31,elephant,11,large_omnivores_and_herbivores
img_3557,11,boy,14,people
img_3558,48,motorcycle,18,vehicles_1
img_3559,82,sunflower,2,flowers
img_3560,87,television,5,household_electrical_devices
img_3561,28,cup,3,food_containers
img_3562,14,butterfly,7,insects
img_3563,99,worm,13,non-insect_invertebrates
img_3564,13,bus,18,vehicles_1
img_3565,66,raccoon,12,medium_mammals
img_3566,35,girl,14,people
img_3567,42,leopard,8,large_carnivores
img_3568,20,chair,6,household_furniture
img_3569,2,baby,14,people
img_3570,16,can,3,food_containers
img_3571,68,road,9,large_man-made_outdoor_things
img_3572,23,cloud,10,large_natural_outdoor_scenes
img_3573,93,turtle,15,reptiles
img_3574,79,spider,13,non-insect_invertebrates
img_3575,87,television,5,household_electrical_devices
img_3576,41,lawn_mower,19,vehicles_2
img_3577,2,baby,14,people
img_3578,96,willow_tree,17,trees
img_3579,39,keyboard,5,household_electrical_devices
img_3580,49,mountain,10,large_natural_outdoor_scenes
img_3581,57,pear,4,fruit_and_vegetables
img_3582,96,willow_tree,17,trees
img_3583,12,bridge,9,large_man-made_outdoor_things
img_3584,38,kangaroo,11,large_omnivores_and_herbivores
img_3585,65,rabbit,16,small_mammals
img_3586,39,keyboard,5,household_electrical_devices
img_3587,93,turtle,15,reptiles
img_3588,83,sweet_pepper,4,fruit_and_vegetables
img_3589,32,flatfish,1,fish
img_3590,19,cattle,11,large_omnivores_and_herbivores
img_3591,8,bicycle,18,vehicles_1
img_3592,53,orange,4,fruit_and_vegetables
img_3593,69,rocket,19,vehicles_2
img_3594,72,seal,0,aquatic_mammals
img_3595,23,cloud,10,large_natural_outdoor_scenes
img_3596,29,dinosaur,15,reptiles
img_3597,43,lion,8,large_carnivores
img_3598,88,tiger,8,large_carnivores
img_3599,11,boy,14,people
img_3600,96,willow_tree,17,trees
img_3601,62,poppy,2,flowers
img_3602,54,orchid,2,flowers
img_3603,2,baby,14,people
img_3604,73,shark,1,fish
img_3605,34,fox,12,medium_mammals
img_3606,48,motorcycle,18,vehicles_1
img_3607,34,fox,12,medium_mammals
img_3608,34,fox,12,medium_mammals
img_3609,94,wardrobe,6,household_furniture
img_3610,88,tiger,8,large_carnivores
img_3611,67,ray,1,fish
img_3612,71,sea,10,large_natural_outdoor_scenes
img_3613,97,wolf,8,large_carnivores
img_3614,7,beetle,7,insects
img_3615,35,girl,14,people
img_3616,77,snail,13,non-insect_invertebrates
img_3617,95,whale,0,aquatic_mammals
img_3618,44,lizard,15,reptiles
img_3619,45,lobster,13,non-insect_invertebrates
img_3620,27,crocodile,15,reptiles
img_3621,80,squirrel,16,small_mammals
img_3622,84,table,6,household_furniture
img_3623,99,worm,13,non-insect_invertebrates
img_3624,52,oak_tree,17,trees
img_3625,92,tulip,2,flowers
img_3626,70,rose,2,flowers
img_3627,16,can,3,food_containers
img_3628,88,tiger,8,large_carnivores
img_3629,25,couch,6,household_furniture
img_3630,58,pickup_truck,18,vehicles_1
img_3631,79,spider,13,non-insect_invertebrates
img_3632,54,orchid,2,flowers
img_3633,73,shark,1,fish
img_3634,50,mouse,16,small_mammals
img_3635,47,maple_tree,17,trees
img_3636,51,mushroom,4,fruit_and_vegetables
img_3637,78,snake,15,reptiles
img_3638,26,crab,13,non-insect_invertebrates
img_3639,50,mouse,16,small_mammals
img_3640,17,castle,9,large_man-made_outdoor_things
img_3641,86,telephone,5,household_electrical_devices
img_3642,72,seal,0,aquatic_mammals
img_3643,87,television,5,household_electrical_devices
img_3644,34,fox,12,medium_mammals
img_3645,47,maple_tree,17,trees
img_3646,25,couch,6,household_furniture
img_3647,72,seal,0,aquatic_mammals
img_3648,29,dinosaur,15,reptiles
img_3649,95,whale,0,aquatic_mammals
img_3650,86,telephone,5,household_electrical_devices
img_3651,92,tulip,2,flowers
img_3652,78,snake,15,reptiles
img_3653,3,bear,8,large_carnivores
img_3654,28,cup,3,food_containers
img_3655,58,pickup_truck,18,vehicles_1
img_3656,66,raccoon,12,medium_mammals
img_3657,78,snake,15,reptiles
img_3658,38,kangaroo,11,large_omnivores_and_herbivores
img_3659,22,clock,5,household_electrical_devices
img_3660,66,raccoon,12,medium_mammals
img_3661,95,whale,0,aquatic_mammals
img_3662,45,lobster,13,non-insect_invertebrates
img_3663,97,wolf,8,large_carnivores
img_3664,65,rabbit,16,small_mammals
img_3665,54,orchid,2,flowers
img_3666,71,sea,10,large_natural_outdoor_scenes
img_3667,70,rose,2,flowers
img_3668,80,squirrel,16,small_mammals
img_3669,85,tank,19,vehicles_2
img_3670,28,cup,3,food_containers
img_3671,41,lawn_mower,19,vehicles_2
img_3672,71,sea,10,large_natural_outdoor_scenes
img_3673,64,possum,12,medium_mammals
img_3674,75,skunk,12,medium_mammals
img_3675,90,train,18,vehicles_1
img_3676,7,beetle,7,insects
img_3677,37,house,9,large_man-made_outdoor_things
img_3678,23,cloud,10,large_natural_outdoor_scenes
img_3679,54,orchid,2,flowers
img_3680,84,table,6,household_furniture
img_3681,86,telephone,5,household_electrical_devices
img_3682,8,bicycle,18,vehicles_1
img_3683,22,clock,5,household_electrical_devices
img_3684,51,mushroom,4,fruit_and_vegetables
img_3685,75,skunk,12,medium_mammals
img_3686,26,crab,13,non-insect_invertebrates
img_3687,11,boy,14,people
img_3688,3,bear,8,large_carnivores
img_3689,46,man,14,people
img_3690,64,possum,12,medium_mammals
img_3691,92,tulip,2,flowers
img_3692,55,otter,0,aquatic_mammals
img_3693,39,keyboard,5,household_electrical_devices
img_3694,66,raccoon,12,medium_mammals
img_3695,86,telephone,5,household_electrical_devices
img_3696,85,tank,19,vehicles_2
img_3697,0,apple,4,fruit_and_vegetables
img_3698,8,bicycle,18,vehicles_1
img_3699,27,crocodile,15,reptiles
img_3700,57,pear,4,fruit_and_vegetables
img_3701,13,bus,18,vehicles_1
img_3702,94,wardrobe,6,household_furniture
img_3703,40,lamp,5,household_electrical_devices
img_3704,61,plate,3,food_containers
img_3705,94,wardrobe,6,household_furniture
img_3706,17,castle,9,large_man-made_outdoor_things
img_3707,11,boy,14,people
img_3708,1,aquarium_fish,1,fish
img_3709,4,beaver,0,aquatic_mammals
img_3710,49,mountain,10,large_natural_outdoor_scenes
img_3711,77,snail,13,non-insect_invertebrates
img_3712,0,apple,4,fruit_and_vegetables
img_3713,1,aquarium_fish,1,fish
img_3714,80,squirrel,16,small_mammals
img_3715,48,motorcycle,18,vehicles_1
img_3716,39,keyboard,5,household_electrical_devices
img_3717,55,otter,0,aquatic_mammals
img_3718,38,kangaroo,11,large_omnivores_and_herbivores
img_3719,12,bridge,9,large_man-made_outdoor_things
img_3720,35,girl,14,people
img_3721,12,bridge,9,large_man-made_outdoor_things
img_3722,78,snake,15,reptiles
img_3723,87,television,5,household_electrical_devices
img_3724,11,boy,14,people
img_3725,0,apple,4,fruit_and_vegetables
img_3726,95,whale,0,aquatic_mammals
img_3727,90,train,18,vehicles_1
img_3728,10,bowl,3,food_containers
img_3729,88,tiger,8,large_carnivores
img_3730,10,bowl,3,food_containers
img_3731,97,wolf,8,large_carnivores
img_3732,48,motorcycle,18,vehicles_1
img_3733,63,porcupine,12,medium_mammals
img_3734,51,mushroom,4,fruit_and_vegetables
img_3735,52,oak_tree,17,trees
img_3736,47,maple_tree,17,trees
img_3737,85,tank,19,vehicles_2
img_3738,69,rocket,19,vehicles_2
img_3739,65,rabbit,16,small_mammals
img_3740,81,streetcar,19,vehicles_2
img_3741,30,dolphin,0,aquatic_mammals
img_3742,51,mushroom,4,fruit_and_vegetables
img_3743,69,rocket,19,vehicles_2
img_3744,28,cup,3,food_containers
img_3745,4,beaver,0,aquatic_mammals
img_3746,31,elephant,11,large_omnivores_and_herbivores
img_3747,97,wolf,8,large_carnivores
img_3748,48,motorcycle,18,vehicles_1
img_3749,64,possum,12,medium_mammals
img_3750,80,squirrel,16,small_mammals
img_3751,0,apple,4,fruit_and_vegetables
img_3752,0,apple,4,fruit_and_vegetables
img_3753,5,bed,6,household_furniture
img_3754,45,lobster,13,non-insect_invertebrates
img_3755,13,bus,18,vehicles_1
img_3756,90,train,18,vehicles_1
img_3757,85,tank,19,vehicles_2
img_3758,56,palm_tree,17,trees
img_3759,51,mushroom,4,fruit_and_vegetables
img_3760,34,fox,12,medium_mammals
img_3761,44,lizard,15,reptiles
img_3762,91,trout,1,fish
img_3763,85,tank,19,vehicles_2
img_3764,56,palm_tree,17,trees
img_3765,10,bowl,3,food_containers
img_3766,46,man,14,people
img_3767,93,turtle,15,reptiles
img_3768,77,snail,13,non-insect_invertebrates
img_3769,81,streetcar,19,vehicles_2
img_3770,82,sunflower,2,flowers
img_3771,18,caterpillar,7,insects
img_3772,66,raccoon,12,medium_mammals
img_3773,56,palm_tree,17,trees
img_3774,49,mountain,10,large_natural_outdoor_scenes
img_3775,0,apple,4,fruit_and_vegetables
img_3776,70,rose,2,flowers
img_3777,63,porcupine,12,medium_mammals
img_3778,99,worm,13,non-insect_invertebrates
img_3779,14,butterfly,7,insects
img_3780,5,bed,6,household_furniture
img_3781,26,crab,13,non-insect_invertebrates
img_3782,24,cockroach,7,insects
img_3783,86,telephone,5,household_electrical_devices
img_3784,64,possum,12,medium_mammals
img_3785,55,otter,0,aquatic_mammals
img_3786,1,aquarium_fish,1,fish
img_3787,94,wardrobe,6,household_furniture
img_3788,74,shrew,16,small_mammals
img_3789,6,bee,7,insects
img_3790,25,couch,6,household_furniture
img_3791,52,oak_tree,17,trees
img_3792,90,train,18,vehicles_1
img_3793,5,bed,6,household_furniture
img_3794,40,lamp,5,household_electrical_devices
img_3795,41,lawn_mower,19,vehicles_2
img_3796,49,mountain,10,large_natural_outdoor_scenes
img_3797,76,skyscraper,9,large_man-made_outdoor_things
img_3798,19,cattle,11,large_omnivores_and_herbivores
img_3799,44,lizard,15,reptiles
img_3800,49,mountain,10,large_natural_outdoor_scenes
img_3801,57,pear,4,fruit_and_vegetables
img_3802,85,tank,19,vehicles_2
img_3803,63,porcupine,12,medium_mammals
img_3804,91,trout,1,fish
img_3805,63,porcupine,12,medium_mammals
img_3806,94,wardrobe,6,household_furniture
img_3807,55,otter,0,aquatic_mammals
img_3808,59,pine_tree,17,trees
img_3809,21,chimpanzee,11,large_omnivores_and_herbivores
img_3810,59,pine_tree,17,trees
img_3811,47,maple_tree,17,trees
img_3812,31,elephant,11,large_omnivores_and_herbivores
img_3813,60,plain,10,large_natural_outdoor_scenes
img_3814,44,lizard,15,reptiles
img_3815,25,couch,6,household_furniture
img_3816,11,boy,14,people
img_3817,97,wolf,8,large_carnivores
img_3818,96,willow_tree,17,trees
img_3819,3,bear,8,large_carnivores
img_3820,46,man,14,people
img_3821,85,tank,19,vehicles_2
img_3822,56,palm_tree,17,trees
img_3823,34,fox,12,medium_mammals
img_3824,50,mouse,16,small_mammals
img_3825,41,lawn_mower,19,vehicles_2
img_3826,87,television,5,household_electrical_devices
img_3827,38,kangaroo,11,large_omnivores_and_herbivores
img_3828,83,sweet_pepper,4,fruit_and_vegetables
img_3829,45,lobster,13,non-insect_invertebrates
img_3830,77,snail,13,non-insect_invertebrates
img_3831,15,camel,11,large_omnivores_and_herbivores
img_3832,47,maple_tree,17,trees
img_3833,68,road,9,large_man-made_outdoor_things
img_3834,46,man,14,people
img_3835,87,television,5,household_electrical_devices
img_3836,61,plate,3,food_containers
img_3837,69,rocket,19,vehicles_2
img_3838,49,mountain,10,large_natural_outdoor_scenes
img_3839,86,telephone,5,household_electrical_devices
img_3840,89,tractor,19,vehicles_2
img_3841,36,hamster,16,small_mammals
img_3842,59,pine_tree,17,trees
img_3843,67,ray,1,fish
img_3844,54,orchid,2,flowers
img_3845,72,seal,0,aquatic_mammals
img_3846,3,bear,8,large_carnivores
img_3847,62,poppy,2,flowers
img_3848,60,plain,10,large_natural_outdoor_scenes
img_3849,97,wolf,8,large_carnivores
img_3850,40,lamp,5,household_electrical_devices
img_3851,69,rocket,19,vehicles_2
img_3852,4,beaver,0,aquatic_mammals
img_3853,94,wardrobe,6,household_furniture
img_3854,65,rabbit,16,small_mammals
img_3855,39,keyboard,5,household_electrical_devices
img_3856,87,television,5,household_electrical_devices
img_3857,48,motorcycle,18,vehicles_1
img_3858,93,turtle,15,reptiles
img_3859,38,kangaroo,11,large_omnivores_and_herbivores
img_3860,67,ray,1,fish
img_3861,26,crab,13,non-insect_invertebrates
img_3862,1,aquarium_fish,1,fish
img_3863,10,bowl,3,food_containers
img_3864,41,lawn_mower,19,vehicles_2
img_3865,47,maple_tree,17,trees
img_3866,78,snake,15,reptiles
img_3867,87,television,5,household_electrical_devices
img_3868,13,bus,18,vehicles_1
img_3869,11,boy,14,people
img_3870,57,pear,4,fruit_and_vegetables
img_3871,45,lobster,13,non-insect_invertebrates
img_3872,39,keyboard,5,household_electrical_devices
img_3873,8,bicycle,18,vehicles_1
img_3874,55,otter,0,aquatic_mammals
img_3875,21,chimpanzee,11,large_omnivores_and_herbivores
img_3876,65,rabbit,16,small_mammals
img_3877,97,wolf,8,large_carnivores
img_3878,90,train,18,vehicles_1
img_3879,98,woman,14,people
img_3880,63,porcupine,12,medium_mammals
img_3881,78,snake,15,reptiles
img_3882,44,lizard,15,reptiles
img_3883,44,lizard,15,reptiles
img_3884,15,camel,11,large_omnivores_and_herbivores
img_3885,53,orange,4,fruit_and_vegetables
img_3886,97,wolf,8,large_carnivores
img_3887,13,bus,18,vehicles_1
img_3888,9,bottle,3,food_containers
img_3889,75,skunk,12,medium_mammals
img_3890,73,shark,1,fish
img_3891,84,table,6,household_furniture
img_3892,84,table,6,household_furniture
img_3893,48,motorcycle,18,vehicles_1
img_3894,12,bridge,9,large_man-made_outdoor_things
img_3895,25,couch,6,household_furniture
img_3896,7,beetle,7,insects
img_3897,90,train,18,vehicles_1
img_3898,7,beetle,7,insects
img_3899,55,otter,0,aquatic_mammals
img_3900,90,train,18,vehicles_1
img_3901,86,telephone,5,household_electrical_devices
img_3902,67,ray,1,fish
img_3903,54,orchid,2,flowers
img_3904,77,snail,13,non-insect_invertebrates
img_3905,60,plain,10,large_natural_outdoor_scenes
img_3906,9,bottle,3,food_containers
img_3907,54,orchid,2,flowers
img_3908,34,fox,12,medium_mammals
img_3909,68,road,9,large_man-made_outdoor_things
img_3910,25,couch,6,household_furniture
img_3911,71,sea,10,large_natural_outdoor_scenes
img_3912,20,chair,6,household_furniture
img_3913,89,tractor,19,vehicles_2
img_3914,24,cockroach,7,insects
img_3915,84,table,6,household_furniture
img_3916,4,beaver,0,aquatic_mammals
img_3917,59,pine_tree,17,trees
img_3918,26,crab,13,non-insect_invertebrates
img_3919,18,caterpillar,7,insects
img_3920,37,house,9,large_man-made_outdoor_things
img_3921,98,woman,14,people
img_3922,64,possum,12,medium_mammals
img_3923,74,shrew,16,small_mammals
img_3924,94,wardrobe,6,household_furniture
img_3925,5,bed,6,household_furniture
img_3926,43,lion,8,large_carnivores
img_3927,97,wolf,8,large_carnivores
img_3928,23,cloud,10,large_natural_outdoor_scenes
